"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME"
"ENSG00000169271",82.8285723473531,2.12518979921871,0.314225272943054,1.20259303966313e-13,4.21644330368846e-12,"HSPB3","heat shock protein family B (small) member 3"
"ENSG00000007237",426.998363136761,-1.319495822687,0.193016857637682,1.30328234782668e-13,4.55148270330573e-12,"GAS7","growth arrest specific 7"
"ENSG00000273179",167.914121247223,-1.42754842144036,0.211338181400062,1.32013031585216e-13,4.60126364116566e-12,NA,NA
"ENSG00000168398",5603.9011479777,-1.98591878152155,0.297855209011047,1.58827625589339e-13,5.48202510813321e-12,"BDKRB2","bradykinin receptor B2"
"ENSG00000075240",576.821920420699,-1.10730099199521,0.159094322770941,1.70732445521107e-13,5.87008588370147e-12,"GRAMD4","GRAM domain containing 4"
"ENSG00000164105",538.497191033525,1.15928811477002,0.167824852739577,1.90363712009896e-13,6.51977338758217e-12,"SAP30","Sin3A associated protein 30"
"ENSG00000136237",98.5184097341119,2.48425247409805,0.364655614018151,2.02299785418778e-13,6.90192402522027e-12,"RAPGEF5","Rap guanine nucleotide exchange factor 5"
"ENSG00000253276",738.211617078613,1.08618271237062,0.156374154579639,2.07292849336656e-13,7.05869950111634e-12,"CCDC71L","coiled-coil domain containing 71 like"
"ENSG00000119711",562.972007440075,1.1372713246755,0.16479697764754,2.23060116792922e-13,7.58105274333951e-12,"ALDH6A1","aldehyde dehydrogenase 6 family member A1"
"ENSG00000136960",464.300775178658,-1.02079745460419,0.146844573172006,2.57676032963427e-13,8.70748666819838e-12,"ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2"
"ENSG00000166592",105.619476912106,-1.40128255524149,0.210139740707857,2.7123488234236e-13,9.13088813593131e-12,"RRAD","RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"ENSG00000205364",52.2691275288362,2.36284582991087,0.352060736046996,3.13880153406201e-13,1.05464920484459e-11,"MT1M","metallothionein 1M"
"ENSG00000241399",676.95224913783,1.47264104744056,0.223284962127511,3.24048850924519e-13,1.08675815959393e-11,"CD302","CD302 molecule"
"ENSG00000170485",287.516574607714,1.0845414043675,0.158028529254154,3.72024664290563e-13,1.23829072592474e-11,"NPAS2","neuronal PAS domain protein 2"
"ENSG00000187758",692.711749979556,1.09456771555102,0.15965288886834,3.73572703948538e-13,1.24099403824675e-11,"ADH1A","alcohol dehydrogenase 1A (class I), alpha polypeptide"
"ENSG00000105516",84.5726467187803,-1.544938758825,0.236866199495661,4.10699380474786e-13,1.35431555929427e-11,"DBP","D-box binding PAR bZIP transcription factor"
"ENSG00000165030",1429.90073331237,1.05906053285854,0.15477819328152,4.76567871710768e-13,1.55705167808853e-11,"NFIL3","nuclear factor, interleukin 3 regulated"
"ENSG00000137266",141.421921056175,-1.28480461291001,0.192483712532073,4.78397198143823e-13,1.56015527431426e-11,"SLC22A23","solute carrier family 22 member 23"
"ENSG00000175471",158.247257832046,1.69137771545236,0.263263884576365,5.98648278467594e-13,1.92402520077782e-11,"MCTP1","multiple C2 and transmembrane domain containing 1"
"ENSG00000141298",2049.43004256286,1.15993504218204,0.172375348280991,6.49460043463635e-13,2.07604876235826e-11,"SSH2","slingshot protein phosphatase 2"
"ENSG00000103710",1054.8974617654,-1.01977499281491,0.149587268858539,6.53530457482026e-13,2.08530285003393e-11,"RASL12","RAS like family 12"
"ENSG00000213160",203.844162684251,1.43402152340493,0.220424060061493,6.99010196484927e-13,2.21845078637551e-11,"KLHL23","kelch like family member 23"
"ENSG00000182010",118.303811821994,-1.76161695307913,0.275793635002023,7.50476954649452e-13,2.36728789273503e-11,"RTKN2","rhotekin 2"
"ENSG00000012048",221.104773689519,-1.1392010135478,0.169598303634853,7.82312929493283e-13,2.46081802874829e-11,"BRCA1","BRCA1 DNA repair associated"
"ENSG00000049759",1212.94738154277,-1.05907687899868,0.1569051584517,8.97069416226444e-13,2.80686217165315e-11,"NEDD4L","NEDD4 like E3 ubiquitin protein ligase"
"ENSG00000178031",1487.68609214587,-1.07592417225006,0.159634454911185,8.95576004461247e-13,2.80686217165315e-11,"ADAMTSL1","ADAMTS like 1"
"ENSG00000097096",201.578119058527,1.2233299472369,0.185041481451578,1.03012040717096e-12,3.18941817515185e-11,"SYDE2","synapse defective Rho GTPase homolog 2"
"ENSG00000168646",316.531105142672,1.07630878582221,0.160383707198472,1.08845028988445e-12,3.35829505962436e-11,"AXIN2","axin 2"
"ENSG00000185338",222.255949963068,-1.13940558548991,0.170920966525069,1.10112149827531e-12,3.3914924480733e-11,"SOCS1","suppressor of cytokine signaling 1"
"ENSG00000162643",89.062871119327,-1.51038917745509,0.236416985667334,1.12208738468920e-12,3.45007838678877e-11,"DNAI3","dynein axonemal intermediate chain 3"
"ENSG00000101255",284.163091459931,-1.04979293429638,0.156179521843846,1.12428836734932e-12,3.45086503895231e-11,"TRIB3","tribbles pseudokinase 3"
"ENSG00000225783",69.7490559511858,-1.7382110122996,0.274789418959694,1.12703240056893e-12,3.45331292201957e-11,"MIAT","myocardial infarction associated transcript"
"ENSG00000145506",157.497861207595,1.34615432606178,0.207481975174878,1.2063664221277e-12,3.67734479294976e-11,"NKD2","NKD inhibitor of WNT signaling pathway 2"
"ENSG00000184564",43.216122427854,-2.92572771589156,0.447374854986777,1.48719053242419e-12,4.51785055406465e-11,"SLITRK6","SLIT and NTRK like family member 6"
"ENSG00000135362",111.7555142355,1.43189407567708,0.224036506450186,1.50709421449827e-12,4.57048862554082e-11,"PRR5L","proline rich 5 like"
"ENSG00000254851",470.686637380169,1.03906721148817,0.155502317936202,1.52741312609067e-12,4.62420414163389e-11,NA,NA
"ENSG00000167549",1996.33085602387,2.11358362514946,0.333422506438225,1.88434741074855e-12,5.62798104614311e-11,"CORO6","coronin 6"
"ENSG00000127324",26.4048664880402,3.83916936200954,0.615270880648733,1.97978032112782e-12,5.88329693084231e-11,"TSPAN8","tetraspanin 8"
"ENSG00000184307",101.190621335463,1.59034187949222,0.253811734243112,1.99138502575331e-12,5.89802366308672e-11,"ZDHHC23","zinc finger DHHC-type palmitoyltransferase 23"
"ENSG00000100739",134.531412362444,-1.75321303683402,0.28247497755453,2.43905004772032e-12,7.17598455996786e-11,"BDKRB1","bradykinin receptor B1"
"ENSG00000157617",961.80781352882,1.03371435593046,0.156323635858652,2.4706014036362e-12,7.2567780632301e-11,"C2CD2","C2 calcium dependent domain containing 2"
"ENSG00000169908",952.825799984952,1.09403947304941,0.166803881185739,2.78073840177146e-12,8.14077227488903e-11,"TM4SF1","transmembrane 4 L six family member 1"
"ENSG00000248144",820.384411283854,1.04136025430426,0.158391691906759,3.09260740119622e-12,9.0091868480496e-11,"ADH1C","alcohol dehydrogenase 1C (class I), gamma polypeptide"
"ENSG00000162630",42.6468820427833,2.67210719576273,0.418243407789399,3.78277498911059e-12,1.0947832150377e-10,"B3GALT2","beta-1,3-galactosyltransferase 2"
"ENSG00000119714",54.8115062143022,-2.61799995957578,0.41149076364184,4.28320489285703e-12,1.22958475734914e-10,"GPR68","G protein-coupled receptor 68"
"ENSG00000225415",565.924186160858,-1.34087886606233,0.213274734971518,4.60634026110389e-12,1.31384377125794e-10,NA,NA
"ENSG00000166979",130.589424249535,1.2607103816436,0.198479474591787,4.63494443192663e-12,1.31743255671552e-10,"EVA1C","eva-1 homolog C"
"ENSG00000167642",61.5048990197096,1.96399163512137,0.319801766542022,4.66207884657448e-12,1.32124506097568e-10,"SPINT2","serine peptidase inhibitor, Kunitz type 2"
"ENSG00000267339",26.2328547632443,-3.99400610497883,0.665900638250632,5.24356212414563e-12,1.478951282106e-10,"LINC00906","long intergenic non-protein coding RNA 906"
"ENSG00000186469",277.740039378731,-1.04288599564581,0.160663763856682,5.31128736115979e-12,1.49567538213231e-10,"GNG2","G protein subunit gamma 2"
"ENSG00000077943",468.369958484951,1.10698301075584,0.171681939535385,5.425077601614e-12,1.52529796719864e-10,"ITGA8","integrin subunit alpha 8"
"ENSG00000246763",155.487657418084,-1.44270335839774,0.233649920936613,5.84633218417018e-12,1.63081413961263e-10,"RGMB-AS1","RGMB antisense RNA 1"
"ENSG00000177606",3149.82548189434,-1.13193163244516,0.176469028538126,6.00825364630653e-12,1.67072771064458e-10,"JUN","Jun proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000119514",286.103188489193,-1.05929136807211,0.164088754328808,6.29304764102763e-12,1.73631350232459e-10,"GALNT12","polypeptide N-acetylgalactosaminyltransferase 12"
"ENSG00000149256",648.732773560769,-1.28679521207182,0.205764327156546,7.56548365870659e-12,2.06809315237463e-10,"TENM4","teneurin transmembrane protein 4"
"ENSG00000112715",1874.05522974322,-1.17503640594918,0.185358413727456,7.88073648839619e-12,2.15082552544401e-10,"VEGFA","vascular endothelial growth factor A"
"ENSG00000176928",260.109467342946,1.57776599918712,0.260556620299731,7.89238158539005e-12,2.15082552544401e-10,"GCNT4","glucosaminyl (N-acetyl) transferase 4"
"ENSG00000127589",307.256123548032,-1.09136807649873,0.171321719871623,9.56971382685046e-12,2.58411404873903e-10,"TUBBP1","tubulin beta pseudogene 1"
"ENSG00000131979",85.0669482145154,1.47952274865633,0.245139211684001,1.2143137737561e-11,3.25425085501617e-10,"GCH1","GTP cyclohydrolase 1"
"ENSG00000196850",520.912888286721,1.09667671561602,0.173754448716902,1.35870875389711e-11,3.63024879561575e-10,"PPTC7","protein phosphatase targeting COQ7"
"ENSG00000081320",1491.66770250152,1.00823336005715,0.159313619859822,1.68202955344318e-11,4.46052112221756e-10,"STK17B","serine/threonine kinase 17b"
"ENSG00000154263",153.55354167038,-1.37440149728643,0.227169220478292,1.74361078097064e-11,4.61004454026826e-10,"ABCA10","ATP binding cassette subfamily A member 10"
"ENSG00000171819",254.884494413591,4.30154156768993,0.772331866881511,1.9470219209028e-11,5.11735050351654e-10,"ANGPTL7","angiopoietin like 7"
"ENSG00000116675",50.8982643254998,2.0656082846828,0.347961968086168,2.01926268141993e-11,5.26819694574573e-10,"DNAJC6","DnaJ heat shock protein family (Hsp40) member C6"
"ENSG00000124249",96.6236693177979,-1.34171726850635,0.221878574274418,2.08523256201742e-11,5.43232171552879e-10,"KCNK15","potassium two pore domain channel subfamily K member 15"
"ENSG00000166793",139.254864395338,-1.15664601486466,0.186772405768287,2.17793156721687e-11,5.65720116163902e-10,"YPEL4","yippee like 4"
"ENSG00000138944",242.942212191147,-1.46438283608267,0.246157377220862,2.19940744110144e-11,5.6963047317636e-10,"SHISAL1","shisa like 1"
"ENSG00000175741",220.053960393911,1.06173004699932,0.170135305313781,2.44650520662496e-11,6.32703336308066e-10,NA,NA
"ENSG00000102524",64.0401149886289,-1.57672764895837,0.269036717596724,2.64800596562252e-11,6.79958561852881e-10,"TNFSF13B","TNF superfamily member 13b"
"ENSG00000129467",105.728292208708,-1.53673371476383,0.261887025333168,2.82015030005958e-11,7.21966615777157e-10,"ADCY4","adenylate cyclase 4"
"ENSG00000131459",1022.45613698358,1.14294163453138,0.186637000989187,3.56426864986579e-11,9.07226544006727e-10,"GFPT2","glutamine-fructose-6-phosphate transaminase 2"
"ENSG00000102984",90.3309350634324,-1.29566174383927,0.216272462637416,3.72099098246634e-11,9.41713281311489e-10,"ZNF821","zinc finger protein 821"
"ENSG00000143869",99.0918864245511,1.72694397170956,0.299559183175591,3.8373655318174e-11,9.69782078347187e-10,"GDF7","growth differentiation factor 7"
"ENSG00000092969",200.640579562385,-1.38769541753539,0.235066705940817,4.0316047218527e-11,1.01742104367552e-09,"TGFB2","transforming growth factor beta 2"
"ENSG00000185112",706.013159197696,1.06370484801542,0.172766797929586,4.07731342722216e-11,1.02749456693677e-09,"FAM43A","family with sequence similarity 43 member A"
"ENSG00000267669",85.6652711978372,1.35858520263753,0.229843441844503,4.41917704590884e-11,1.10891966013393e-09,NA,NA
"ENSG00000102996",165.312168738229,1.17440231228868,0.194361893563616,5.04846463267692e-11,1.25793273944271e-09,"MMP15","matrix metallopeptidase 15"
"ENSG00000078053",358.678974101118,1.07163612110443,0.175994978576369,5.99278546817932e-11,1.47869272588274e-09,"AMPH","amphiphysin"
"ENSG00000143786",77.7744817851891,-1.39796615989876,0.240007543965024,6.18704817389919e-11,1.52450585629369e-09,"CNIH3","cornichon family AMPA receptor auxiliary protein 3"
"ENSG00000137801",90562.3150373391,1.73859492061365,0.305971722522641,6.26495664807982e-11,1.54156166287911e-09,"THBS1","thrombospondin 1"
"ENSG00000064309",348.461857077211,-1.45969708337367,0.254034336395254,7.64877298943867e-11,1.86910305241917e-09,"CDON","cell adhesion associated, oncogene regulated"
"ENSG00000229644",747.097227690608,1.01570512634968,0.167222989180692,7.93493517504887e-11,1.93370446346898e-09,"NAMPTP1","nicotinamide phosphoribosyltransferase pseudogene 1"
"ENSG00000230018",41.5195645010009,2.15884993339378,0.377773167342003,8.97954004212364e-11,2.170381742334e-09,"PPIAP39","peptidylprolyl isomerase A pseudogene 39"
"ENSG00000153207",1843.61673316745,1.14001227396576,0.191388318925873,9.97207739110063e-11,2.40373131787386e-09,"AHCTF1","AT-hook containing transcription factor 1"
"ENSG00000272168",89.1245589065081,-1.61312073160641,0.288254121650288,1.19186818782539e-10,2.84972149868063e-09,NA,NA
"ENSG00000149403",45.0586134853013,-2.00163656347975,0.361821027455667,1.87173157082217e-10,4.40987912323455e-09,"GRIK4","glutamate ionotropic receptor kainate type subunit 4"
"ENSG00000226950",220.812066745799,1.05247177672213,0.178221012857128,1.92610129485135e-10,4.53195796710316e-09,"DANCR","differentiation antagonizing non-protein coding RNA"
"ENSG00000176293",145.128260771791,-1.06675260972041,0.181315671091173,2.08324953907044e-10,4.87584829454468e-09,"ZNF135","zinc finger protein 135"
"ENSG00000134762",301.721768485115,1.16773101774309,0.201038542242325,2.10138939940035e-10,4.91182468178677e-09,"DSC3","desmocollin 3"
"ENSG00000161381",489.563847943184,-1.21489941601639,0.210642213640517,2.1225498607629e-10,4.9547575104993e-09,"PLXDC1","plexin domain containing 1"
"ENSG00000011198",1159.37352339788,1.04637519140187,0.177622869608438,2.1402103391472e-10,4.98941808499481e-09,"ABHD5","abhydrolase domain containing 5, lysophosphatidic acid acyltransferase"
"ENSG00000163251",54.2577693289197,2.1981060802335,0.395324797193834,2.30449562725234e-10,5.35131635118897e-09,"FZD5","frizzled class receptor 5"
"ENSG00000137872",288.765115196762,-1.2585878111621,0.221323788347117,2.7305564178609e-10,6.29945401941095e-09,"SEMA6D","semaphorin 6D"
"ENSG00000137880",101.959791437172,1.21906253908578,0.213148444164302,2.75086512168155e-10,6.33806469139641e-09,"GCHFR","GTP cyclohydrolase I feedback regulator"
"ENSG00000079257",1731.74642200524,-1.00851576869349,0.1721302461658,2.89078429289302e-10,6.65180339042998e-09,"LXN","latexin"
"ENSG00000254726",47.8937111749322,-1.92038470950045,0.356267241043704,3.69244835691717e-10,8.40920748396246e-09,"MEX3A","mex-3 RNA binding family member A"
"ENSG00000128045",124.216193476099,3.92719795450288,0.750716734864997,4.02466891827946e-10,9.11898483770062e-09,"RASL11B","RAS like family 11 member B"
"ENSG00000025708",144.690809653753,1.13427307486147,0.199181523103243,4.71392501145143e-10,1.06263969031969e-08,"TYMP","thymidine phosphorylase"
"ENSG00000261468",33.1834429152984,2.26649271036886,0.415890863615489,4.7566489744247e-10,1.07091001846787e-08,NA,NA
"ENSG00000226121",506.822069100089,1.14525593626229,0.201870202753733,5.07285406941579e-10,1.13920891196843e-08,NA,NA
"ENSG00000135744",657.821890750787,-1.06871994888324,0.187298207769045,5.74820309250521e-10,1.28436865320069e-08,"AGT","angiotensinogen"
"ENSG00000215386",101.439649784389,-1.2420540079966,0.22311218580683,5.8549033147105e-10,1.30656402146263e-08,"MIR99AHG","mir-99a-let-7c cluster host gene"
"ENSG00000136383",68.7850077999854,2.52189634798605,0.460493839136713,5.96051531443776e-10,1.32846108283216e-08,"ALPK3","alpha kinase 3"
"ENSG00000157368",52.0684803168411,-2.07180775064256,0.387877467057642,6.02196960997106e-10,1.34047381242781e-08,"IL34","interleukin 34"
"ENSG00000040731",72.2677732139684,-1.73222966262524,0.329019430363515,6.86622425515646e-10,1.52267105638413e-08,"CDH10","cadherin 10"
"ENSG00000070193",115.631363911569,-1.157280359087,0.206595761215914,7.19575734685505e-10,1.59176971434608e-08,"FGF10","fibroblast growth factor 10"
"ENSG00000134121",120.013156749774,1.2763690716136,0.23454616690577,9.95264193175851e-10,2.17183051059444e-08,"CHL1","cell adhesion molecule L1 like"
"ENSG00000143494",18.9604893904514,-3.38232672121883,0.640102930937064,1.11052587093581e-09,2.40989243565229e-08,"VASH2","vasohibin 2"
"ENSG00000170873",1487.24224464918,1.66756650641765,0.321592876526093,1.12077893675044e-09,2.42780697397919e-08,"MTSS1","MTSS I-BAR domain containing 1"
"ENSG00000165072",641.082075100573,2.42848411015313,0.456941849882378,1.22897413322894e-09,2.64281576940783e-08,"MAMDC2","MAM domain containing 2"
"ENSG00000169750",73.672880357135,1.33667842208228,0.249996590561765,1.26399892404125e-09,2.71156044878063e-08,"RAC3","Rac family small GTPase 3"
"ENSG00000105711",101.368809061616,-1.17825810629853,0.215354672054692,1.34716242037811e-09,2.88299258141473e-08,"SCN1B","sodium voltage-gated channel beta subunit 1"
"ENSG00000095637",44.3041250751807,1.71938503897792,0.334600779344089,1.3780563949432e-09,2.94555403646835e-08,"SORBS1","sorbin and SH3 domain containing 1"
"ENSG00000137959",102.242239256635,1.69161565433629,0.329264036814074,1.41618137954736e-09,3.01976849213338e-08,"IFI44L","interferon induced protein 44 like"
"ENSG00000137331",136.250097799912,-1.18434226445651,0.217730981103095,1.55832767013426e-09,3.31490302108537e-08,"IER3","immediate early response 3"
"ENSG00000235750",113.620904932718,2.13319019499829,0.412267404616459,1.60836369418098e-09,3.41724314951674e-08,"KIAA0040","KIAA0040"
"ENSG00000261685",48.4471505685349,2.05894316577497,0.404251654171245,2.18100259953644e-09,4.53612744646846e-08,NA,NA
"ENSG00000124134",26.0831449030218,-2.62669386240612,0.503996581085888,2.45961039015184e-09,5.08577481721257e-08,"KCNS1","potassium voltage-gated channel modifier subfamily S member 1"
"ENSG00000147655",151.367520213367,-1.21758595723867,0.228838483617153,2.53565361446465e-09,5.22474225019946e-08,"RSPO2","R-spondin 2"
"ENSG00000168481",21.0039792643814,3.88253412872189,0.80112296675793,2.73121641445144e-09,5.58231686737131e-08,"LGI3","leucine rich repeat LGI family member 3"
"ENSG00000123689",42.1334903077344,-2.39940321693697,0.471913743808458,3.71603106264921e-09,7.50012594794763e-08,"G0S2","G0/G1 switch 2"
"ENSG00000187288",22.4442033240631,3.1081042381554,0.609159807926771,3.75601397232749e-09,7.57220953216613e-08,"CIDEC","cell death inducing DFFA like effector c"
"ENSG00000235109",71.4214233114249,-1.54709648173247,0.310789412691262,4.23682038179894e-09,8.47411842091263e-08,"ZSCAN31","zinc finger and SCAN domain containing 31"
"ENSG00000166473",146.317248731473,-1.33919862209453,0.262240942925472,4.49518054944277e-09,8.93045891687168e-08,"PKD1L2","polycystin 1 like 2 (gene/pseudogene)"
"ENSG00000131242",31.7084980220357,-1.96822681774733,0.402986743273979,5.64354911016168e-09,1.10754651286923e-07,"RAB11FIP4","RAB11 family interacting protein 4"
"ENSG00000269728",301.772273434331,1.00695907875462,0.189911428449295,6.18506767381405e-09,1.20449270692794e-07,NA,NA
"ENSG00000123610",322.725080384305,-2.29970332210455,0.464371262156461,6.19637265668431e-09,1.20537113269996e-07,"TNFAIP6","TNF alpha induced protein 6"
"ENSG00000164761",7614.15303566226,-1.46003048828255,0.297233824073596,7.6713625203102e-09,1.47451400295583e-07,"TNFRSF11B","TNF receptor superfamily member 11b"
"ENSG00000158813",81.9399784846162,1.32853447276898,0.266174484242062,8.51930005285868e-09,1.6269203685443e-07,"EDA","ectodysplasin A"
"ENSG00000204103",128.225360469794,-1.7292327376449,0.361110149131614,8.51457443530424e-09,1.6269203685443e-07,"MAFB","MAF bZIP transcription factor B"
"ENSG00000142871",5220.18212292157,1.55272857811713,0.323633276839755,1.0511138389956e-08,1.97749847482725e-07,"CCN1","cellular communication network factor 1"
"ENSG00000175538",105.053258170517,-1.0872489836321,0.211659028414964,1.13158526006113e-08,2.11990011602371e-07,"KCNE3","potassium voltage-gated channel subfamily E regulatory subunit 3"
"ENSG00000138678",118.06633517707,1.0684840873385,0.208123777804532,1.22372631796749e-08,2.27808274995397e-07,"GPAT3","glycerol-3-phosphate acyltransferase 3"
"ENSG00000272341",64.5631737947754,-1.32891493538871,0.270486335451843,1.25966106922922e-08,2.34252065295552e-07,NA,NA
"ENSG00000172738",50.8379452058174,-1.61348003358488,0.341477930210584,1.33745129634923e-08,2.47679785475279e-07,"TMEM217","transmembrane protein 217"
"ENSG00000028277",34.4565137143708,-1.86069862671547,0.400076321574452,1.65805461998816e-08,3.04824321380414e-07,"POU2F2","POU class 2 homeobox 2"
"ENSG00000169031",44.870397798867,1.91239345552984,0.41110152688077,1.68813735871899e-08,3.09393025630513e-07,"COL4A3","collagen type IV alpha 3 chain"
"ENSG00000196739",439.370311795726,-1.00763529674979,0.198587639870496,1.9574378511042e-08,3.56905497599585e-07,"COL27A1","collagen type XXVII alpha 1 chain"
"ENSG00000235649",136.747578919335,-1.01458729070295,0.200266276935724,2.00049996378611e-08,3.63263765174304e-07,"MXRA5Y","matrix remodeling associated 5 Y-linked (pseudogene)"
"ENSG00000162998",89.4046008551512,1.45255527695438,0.307899322648136,2.07157474031911e-08,3.74490474167456e-07,"FRZB","frizzled related protein"
"ENSG00000100206",36.2982911991264,1.71628162245174,0.372597533076784,2.11563808708521e-08,3.81826401861431e-07,"DMC1","DNA meiotic recombinase 1"
"ENSG00000159167",924.282791081024,1.74765166995169,0.380400722666219,2.19917230264232e-08,3.95293979951138e-07,"STC1","stanniocalcin 1"
"ENSG00000117600",39.2866091659773,-2.10730373312402,0.454968887740245,2.20446356980167e-08,3.95844010038982e-07,"PLPPR4","phospholipid phosphatase related 4"
"ENSG00000261490",64.260964714188,1.2702258778558,0.261989800562258,2.22297241994417e-08,3.98715938069826e-07,NA,NA
"ENSG00000264868",18.1841987559584,3.50073418016449,0.768774857850786,2.22495225009373e-08,3.98715938069826e-07,NA,NA
"ENSG00000168843",69.2109774176209,-1.48946567778817,0.318625807699466,2.2801917000838e-08,4.08202633210764e-07,"FSTL5","follistatin like 5"
"ENSG00000155897",24.2883160812391,-3.3135914319592,0.723624063091604,2.75588675214016e-08,4.89901672041269e-07,"ADCY8","adenylate cyclase 8"
"ENSG00000163803",102.822277880339,1.2622379297259,0.263251891607665,2.97731532421177e-08,5.25577623550658e-07,"PLB1","phospholipase B1"
"ENSG00000148541",91.2031881944689,-1.28578389549589,0.269518487813038,3.02584596353065e-08,5.33613650487051e-07,"FAM13C","family with sequence similarity 13 member C"
"ENSG00000123358",180.635148663845,1.12608559422985,0.231334866018505,3.66515135072647e-08,6.38737230974837e-07,"NR4A1","nuclear receptor subfamily 4 group A member 1"
"ENSG00000109265",81.4646344728382,-1.14756834218165,0.237135653227706,3.86592278808409e-08,6.70433393777124e-07,"CRACD","capping protein inhibiting regulator of actin dynamics"
"ENSG00000248869",58.0280733445465,-1.37628099096271,0.296817226973873,3.98451521758352e-08,6.90325043702629e-07,"LINC02511","long intergenic non-protein coding RNA 2511"
"ENSG00000108960",1723.07503090169,1.48538461485349,0.328309559025214,4.72372263309567e-08,8.08914703028478e-07,"MMD","monocyte to macrophage differentiation associated"
"ENSG00000125965",244.327620364981,-1.15481321118107,0.241112636992238,4.75108987918612e-08,8.12816639794031e-07,"GDF5","growth differentiation factor 5"
"ENSG00000241644",683.231930543217,1.00258408969043,0.205081707888097,4.83632588209261e-08,8.26601709770761e-07,"INMT","indolethylamine N-methyltransferase"
"ENSG00000152495",69.1103936250512,-1.17947924436631,0.247892297877858,4.99351770384106e-08,8.5019191539198e-07,"CAMK4","calcium/calmodulin dependent protein kinase IV"
"ENSG00000054938",93.3780488725634,-1.33407676426068,0.288941727438268,5.13186789871622e-08,8.72073452022265e-07,"CHRDL2","chordin like 2"
"ENSG00000186198",52.625865632286,-1.43063308211228,0.316841105326888,5.8166006110047e-08,9.74431647212789e-07,"SLC51B","solute carrier family 51 subunit beta"
"ENSG00000109625",41.4964375336705,-1.59247528973246,0.360693346913236,6.13362657572428e-08,1.02271305526245e-06,"CPZ","carboxypeptidase Z"
"ENSG00000140511",146.446447486082,1.31410544146377,0.287228803162779,6.73627171987553e-08,1.11794384080741e-06,"HAPLN3","hyaluronan and proteoglycan link protein 3"
"ENSG00000213626",4674.55707784903,1.36788718058161,0.302716213834609,7.11091383916906e-08,1.17462497598416e-06,"LBH","LBH regulator of WNT signaling pathway"
"ENSG00000162817",646.044673005019,1.03451181137749,0.216397349440901,7.40005315269107e-08,1.21559576835085e-06,"C1orf115","chromosome 1 open reading frame 115"
"ENSG00000188312",76.9529737454874,-1.15356096723683,0.245827836563231,7.4747565507997e-08,1.22559755977576e-06,"CENPP","centromere protein P"
"ENSG00000111816",88.8380678089395,-1.03625677492198,0.217009292763548,7.55221909597633e-08,1.23715529992351e-06,"FRK","fyn related Src family tyrosine kinase"
"ENSG00000138356",4456.6697424568,1.36537325773225,0.303399939783262,7.80676730196317e-08,1.27414773416862e-06,"AOX1","aldehyde oxidase 1"
"ENSG00000206052",193.28877392436,-1.01608477284472,0.212668367604057,7.85335719200481e-08,1.28057362080292e-06,"DOK6","docking protein 6"
"ENSG00000157168",57.8973489228795,-1.41542990394881,0.321597467144257,1.02726347449191e-07,1.6433436700596e-06,"NRG1","neuregulin 1"
"ENSG00000168811",36.0791758595381,-1.80609659554774,0.425523909064498,1.08511754852866e-07,1.73121136946466e-06,"IL12A","interleukin 12A"
"ENSG00000109881",67.0413831333408,-1.18353314666955,0.258539946465708,1.11832593873466e-07,1.7809892710136e-06,"CCDC34","coiled-coil domain containing 34"
"ENSG00000122877",17.0521374582113,-2.61087374964952,0.603589813835549,1.1396343475615e-07,1.81167141219432e-06,"EGR2","early growth response 2"
"ENSG00000164530",108.786635308594,-1.36777438414326,0.309918105344013,1.14418749804488e-07,1.81728114617854e-06,"PI16","peptidase inhibitor 16"
"ENSG00000139354",124.245245339591,-1.01813679769407,0.217949416258403,1.26504064064311e-07,1.99671583680155e-06,"GAS2L3","growth arrest specific 2 like 3"
"ENSG00000182985",120.624816542049,-1.12020427583288,0.243860598773955,1.3170723955471e-07,2.07146997955684e-06,"CADM1","cell adhesion molecule 1"
"ENSG00000143028",99.6456624590589,1.08554314192741,0.235877427821283,1.42394245899197e-07,2.22770398280216e-06,"SYPL2","synaptophysin like 2"
"ENSG00000181634",26.8277619798796,-2.32643620253643,0.552622503662595,1.60339446997306e-07,2.49306058648484e-06,"TNFSF15","TNF superfamily member 15"
"ENSG00000123685",42.3509654908135,1.6251891269755,0.388210893531152,1.62343298061913e-07,2.52200740010193e-06,"BATF3","basic leucine zipper ATF-like transcription factor 3"
"ENSG00000161267",64.1415929845339,1.27166438033972,0.288398323084322,1.66453529572314e-07,2.57683426539478e-06,"BDH1","3-hydroxybutyrate dehydrogenase 1"
"ENSG00000260841",69.3411983004137,1.09514265354716,0.24174156183448,1.89150117611162e-07,2.89785167231402e-06,NA,NA
"ENSG00000153208",80.1976325119234,-1.09373283444419,0.24233463875551,2.04424633867528e-07,3.11571944110293e-06,"MERTK","MER proto-oncogene, tyrosine kinase"
"ENSG00000178015",22.9770537989612,2.16411643046109,0.524773316653169,2.04415177336824e-07,3.11571944110293e-06,"GPR150","G protein-coupled receptor 150"
"ENSG00000167191",2745.6992144486,1.51357733569849,0.362965281417075,2.15447416505285e-07,3.28090353323627e-06,"GPRC5B","G protein-coupled receptor class C group 5 member B"
