"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME"
"ENSG00000169271",82.8296695254718,2.11519122491465,0.316947482279748,1.90886467337209e-13,6.64373519006914e-12,"HSPB3","heat shock protein family B (small) member 3"
"ENSG00000164105",538.510216021084,1.15783256914076,0.16804796601029,2.02922404232107e-13,7.03542532129582e-12,"SAP30","Sin3A associated protein 30"
"ENSG00000253276",738.223932917866,1.08504267061253,0.156383758591872,2.05306605155361e-13,7.10439817916456e-12,"CCDC71L","coiled-coil domain containing 71 like"
"ENSG00000119711",562.981534656845,1.13588860902981,0.164976202331448,2.34229075498561e-13,8.08966983593303e-12,"ALDH6A1","aldehyde dehydrogenase 6 family member A1"
"ENSG00000136960",464.311702590345,-1.01961020990252,0.147195178986282,2.87546135320654e-13,9.81803635476251e-12,"ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2"
"ENSG00000136237",98.5195560863611,2.47158626254785,0.367505104528292,2.96351678423704e-13,1.00804387553046e-11,"RAPGEF5","Rap guanine nucleotide exchange factor 5"
"ENSG00000241399",676.966428035184,1.47011432220183,0.223147960332934,3.27868918897656e-13,1.11104959070516e-11,"CD302","CD302 molecule"
"ENSG00000187758",692.714849406594,1.0933522745843,0.159693408636091,3.7409531454911e-13,1.26057511048627e-11,"ADH1A","alcohol dehydrogenase 1A (class I), alpha polypeptide"
"ENSG00000165030",1429.9484414282,1.05814424588504,0.154510554149907,4.29176306096399e-13,1.42483366271192e-11,"NFIL3","nuclear factor, interleukin 3 regulated"
"ENSG00000166592",105.622482706562,-1.39741804956351,0.21204391667851,4.46189645106127e-13,1.47046455568492e-11,"RRAD","RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"ENSG00000170485",287.525939286209,1.08265862907904,0.158865598759879,4.87470509743878e-13,1.60064677962251e-11,"NPAS2","neuronal PAS domain protein 2"
"ENSG00000205364",52.2706783791931,2.3511062746428,0.355653868719478,5.07229593731917e-13,1.6624934990186e-11,"MT1M","metallothionein 1M"
"ENSG00000141298",2049.47544455989,1.15893486683758,0.171948594410724,5.66475073304349e-13,1.84324637776464e-11,"SSH2","slingshot protein phosphatase 2"
"ENSG00000103710",1054.92878892262,-1.01885600959505,0.149420319126374,6.07861994048118e-13,1.97078715691925e-11,"RASL12","RAS like family 12"
"ENSG00000105516",84.5749847267979,-1.53952923076086,0.239145482056023,7.02798471991184e-13,2.25824209018024e-11,"DBP","D-box binding PAR bZIP transcription factor"
"ENSG00000137266",141.425808075386,-1.28142905007353,0.194049049327462,7.42193310997132e-13,2.37633922385808e-11,"SLC22A23","solute carrier family 22 member 23"
"ENSG00000178031",1487.72863675416,-1.07499985183994,0.159326816440299,7.99863190084575e-13,2.55643663274988e-11,"ADAMTSL1","ADAMTS like 1"
"ENSG00000175471",158.253841950318,1.68614852413397,0.264755656101758,8.25840102814257e-13,2.63478134929783e-11,"MCTP1","multiple C2 and transmembrane domain containing 1"
"ENSG00000049759",1212.98843820386,-1.05807665894617,0.15672072810666,8.33010627347892e-13,2.65295455371645e-11,"NEDD4L","NEDD4 like E3 ubiquitin protein ligase"
"ENSG00000213160",203.849349957286,1.43029248193306,0.221482137213885,9.30019115569189e-13,2.94626126154084e-11,"KLHL23","kelch like family member 23"
"ENSG00000012048",221.111604295128,-1.13703992529587,0.170712418308933,1.08128383482304e-12,3.39557091165894e-11,"BRCA1","BRCA1 DNA repair associated"
"ENSG00000182010",118.307066785441,-1.75524412497791,0.277662298417363,1.0891255909011e-12,3.41423795865406e-11,"RTKN2","rhotekin 2"
"ENSG00000168646",316.537934590666,1.0745554624392,0.161075902063288,1.3382155991745e-12,4.16606427189376e-11,"AXIN2","axin 2"
"ENSG00000097096",201.585034645729,1.22068992718684,0.186288940827553,1.44631916647506e-12,4.47166101057598e-11,"SYDE2","synapse defective Rho GTPase homolog 2"
"ENSG00000101255",284.172619498846,-1.04808470825811,0.157029334044723,1.45403048374943e-12,4.48779151365131e-11,"TRIB3","tribbles pseudokinase 3"
"ENSG00000185338",222.262668967066,-1.13727086753445,0.171986572489435,1.48939632603887e-12,4.58907491279853e-11,"SOCS1","suppressor of cytokine signaling 1"
"ENSG00000254851",470.694019019645,1.03763197895522,0.155826250438841,1.67689290526253e-12,5.14037665030562e-11,NA,NA
"ENSG00000145506",157.505016362646,1.34277750496298,0.208978807062234,1.75447447930445e-12,5.36904996268779e-11,"NKD2","NKD inhibitor of WNT signaling pathway 2"
"ENSG00000162643",89.0656758504806,-1.50545842898908,0.238762480290158,1.87953507113138e-12,5.71289764694899e-11,"WDR63","WD repeat domain 63"
"ENSG00000167549",1996.3871741822,2.10597892340359,0.333316230520414,1.88559640055173e-12,5.72165626164044e-11,"CORO6","coronin 6"
"ENSG00000225783",69.7506634426487,-1.73035695688602,0.277516305108782,1.91877367863165e-12,5.80275858374756e-11,"MIAT","myocardial infarction associated transcript"
"ENSG00000184564",43.2170676125144,-2.90956512931238,0.452090400362915,2.21903797706965e-12,6.65489489323188e-11,"SLITRK6","SLIT and NTRK like family member 6"
"ENSG00000157617",961.832924240335,1.03267108729512,0.156179935366426,2.33070925100181e-12,6.97816676581141e-11,"C2CD2","C2 calcium dependent domain containing 2"
"ENSG00000135362",111.758709305623,1.42736132799909,0.225978722117972,2.38507441744737e-12,7.117251918333e-11,"PRR5L","proline rich 5 like"
"ENSG00000169908",952.843889719512,1.09283894528321,0.166696076700091,2.66302150885783e-12,7.90732822283627e-11,"TM4SF1","transmembrane 4 L six family member 1"
"ENSG00000127324",26.4057476749557,3.81315847414076,0.622580482037243,2.85830225738213e-12,8.45925835844309e-11,"TSPAN8","tetraspanin 8"
"ENSG00000248144",820.402093833528,1.04021663245703,0.158340672571853,3.00578023991362e-12,8.88111816699602e-11,"ADH1C","alcohol dehydrogenase 1C (class I), gamma polypeptide"
"ENSG00000184307",101.191817912381,1.58456343695388,0.255875007290906,3.08083001188026e-12,9.08794348094644e-11,"ZDHHC23","zinc finger DHHC-type containing 23"
"ENSG00000100739",134.535733471037,-1.74717632649942,0.284314008907415,3.40077709871179e-12,9.99895148925162e-11,"BDKRB1","bradykinin receptor B1"
"ENSG00000225415",565.941906304075,-1.33859543293507,0.213389476208864,4.81829867020046e-12,1.38720746034539e-10,NA,NA
"ENSG00000177606",3149.92922256505,-1.13097062182897,0.175954493237021,5.17499495805873e-12,1.48752171366308e-10,"JUN","Jun proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000077943",468.384335044168,1.10533400676824,0.172059086320334,5.95333729563654e-12,1.68699765823124e-10,"ITGA8","integrin subunit alpha 8"
"ENSG00000162630",42.6471259975764,2.65458106425071,0.422855740434859,5.98306462747871e-12,1.69275573752912e-10,"B3GALT2","beta-1,3-galactosyltransferase 2"
"ENSG00000119714",54.8129633903873,-2.60250409956026,0.415426819657455,6.2724451269149e-12,1.76906547983866e-10,"GPR68","G protein-coupled receptor 68"
"ENSG00000186469",277.748160558649,-1.04113235334315,0.161525097099433,6.71664118873383e-12,1.88842564921994e-10,"GNG2","G protein subunit gamma 2"
"ENSG00000166979",130.591210103052,1.25738232907055,0.20018514005324,6.9780195780066e-12,1.95885310899611e-10,"EVA1C","eva-1 homolog C"
"ENSG00000112715",1874.11967514758,-1.17382615771567,0.184968736570476,7.09966741750457e-12,1.98989743785946e-10,"VEGFA","vascular endothelial growth factor A"
"ENSG00000267339",26.2335725682209,-3.96472258713289,0.673527486128134,7.31983899698632e-12,2.04841653050967e-10,"LINC00906","long intergenic non-protein coding RNA 906"
"ENSG00000167642",61.5056227468489,1.95421310365355,0.3232036053175,7.55807618423672e-12,2.10526351175163e-10,"SPINT2","serine peptidase inhibitor, Kunitz type 2"
"ENSG00000149256",648.755202623655,-1.28477431870041,0.205818100823129,7.73856207441589e-12,2.14888404270123e-10,"TENM4","teneurin transmembrane protein 4"
"ENSG00000119514",286.113578398288,-1.05738235571699,0.164921713725014,7.88406440181914e-12,2.18255161302052e-10,"GALNT12","polypeptide N-acetylgalactosaminyltransferase 12"
"ENSG00000246763",155.492941305224,-1.43886017218335,0.235225767474194,8.13202325247311e-12,2.24773619669741e-10,"RGMB-AS1","RGMB antisense RNA 1"
"ENSG00000176928",260.114060580491,1.57287287674581,0.261234578551703,9.42261638827137e-12,2.58461218430724e-10,"GCNT4","glucosaminyl (N-acetyl) transferase 4"
"ENSG00000127589",307.266600393489,-1.0894781367315,0.172086295178965,1.15822860622779e-11,3.15775235461559e-10,NA,NA
"ENSG00000196850",520.924937788046,1.09507380503057,0.174011193165319,1.43772055122527e-11,3.88443597578793e-10,"PPTC7","PTC7 protein phosphatase homolog"
"ENSG00000081320",1491.69834472829,1.0073011067499,0.158967584226062,1.50593747400113e-11,4.05656271065514e-10,"STK17B","serine/threonine kinase 17b"
"ENSG00000131979",85.0694119387453,1.47373733784783,0.247464309124814,1.93678368424363e-11,5.14018961862534e-10,"GCH1","GTP cyclohydrolase 1"
"ENSG00000171819",254.884372679829,4.27753142687204,0.775864722335786,1.94485983868105e-11,5.154021787515e-10,"ANGPTL7","angiopoietin like 7"
"ENSG00000154263",153.558087557533,-1.37052368086247,0.228637773485793,2.37120501412696e-11,6.24706632857988e-10,"ABCA10","ATP binding cassette subfamily A member 10"
"ENSG00000138944",242.949596836004,-1.46075150765224,0.246955798054034,2.60658957480354e-11,6.81729255944985e-10,"SHISAL1","shisa like 1"
"ENSG00000116675",50.8991386691628,2.05482159795208,0.351802253330617,3.13270765204384e-11,8.13419069132423e-10,"DNAJC6","DnaJ heat shock protein family (Hsp40) member C6"
"ENSG00000166793",139.259013593708,-1.15350928684118,0.188424144453802,3.20959424035446e-11,8.32182114710925e-10,"YPEL4","yippee like 4"
"ENSG00000124249",96.6265531490933,-1.33698317664755,0.22399364816589,3.25826729473007e-11,8.4268925937862e-10,"KCNK15","potassium two pore domain channel subfamily K member 15"
"ENSG00000175741",220.060414027398,1.05944152859434,0.171290888194483,3.25948496458553e-11,8.4268925937862e-10,NA,NA
"ENSG00000131459",1022.48448209512,1.14149801549371,0.186471441877293,3.40308941877443e-11,8.78553672904263e-10,"GFPT2","glutamine-fructose-6-phosphate transaminase 2"
"ENSG00000129467",105.732178254357,-1.53130757475028,0.263964497709905,4.07742246670695e-11,1.04514444253454e-09,"ADCY4","adenylate cyclase 4"
"ENSG00000185112",706.041444761291,1.06224125472079,0.172851111238317,4.11773604737486e-11,1.05397642157131e-09,"FAM43A","family with sequence similarity 43 member A"
"ENSG00000102524",64.0420778243889,-1.56983206542882,0.271701276731773,4.22075706075804e-11,1.07881111578523e-09,"TNFSF13B","TNF superfamily member 13b"
"ENSG00000092969",200.64540318736,-1.38364331655408,0.236117817237394,5.05051480866081e-11,1.27998540094426e-09,"TGFB2","transforming growth factor beta 2"
"ENSG00000143869",99.0938255643294,1.71873427165873,0.301680793517877,5.42819512475517e-11,1.37376853832411e-09,"GDF7","growth differentiation factor 7"
"ENSG00000102984",90.3336253586407,-1.29125392983201,0.218455250029281,5.81599003483481e-11,1.46572723651005e-09,"ZNF821","zinc finger protein 821"
"ENSG00000137801",90563.5148165434,1.7330775020522,0.305576954350327,6.27256674561256e-11,1.57417804770645e-09,"THBS1","thrombospondin 1"
"ENSG00000078053",358.68988631553,1.06963872273877,0.176620316026408,6.89898426294355e-11,1.7218143626916e-09,"AMPH","amphiphysin"
"ENSG00000102996",165.315942416665,1.17138682125217,0.195811508446133,6.89912279371261e-11,1.7218143626916e-09,"MMP15","matrix metallopeptidase 15"
"ENSG00000267669",85.6670548870006,1.35353674042886,0.232131448815042,6.91697063399233e-11,1.72387769512546e-09,NA,NA
"ENSG00000229644",747.114907985817,1.01437095849539,0.167227632129135,7.85615050478523e-11,1.94715664164057e-09,NA,NA
"ENSG00000064309",348.470851504488,-1.45586050189716,0.254422087689047,8.47228777142358e-11,2.09409816152467e-09,"CDON","cell adhesion associated, oncogene regulated"
"ENSG00000153207",1843.64020675361,1.13873389011823,0.190957699711476,9.01062921799843e-11,2.218670884884e-09,"AHCTF1","AT-hook containing transcription factor 1"
"ENSG00000143786",77.7765759900729,-1.39236362720886,0.242403302415965,9.69574053645433e-11,2.38015218571568e-09,"CNIH3","cornichon family AMPA receptor auxiliary protein 3"
"ENSG00000230018",41.5193501253012,2.14328156327222,0.382193261442442,1.40929890130935e-10,3.39931962870782e-09,NA,NA
"ENSG00000272168",89.1273208266447,-1.60704777624972,0.290601572098949,1.67363037127286e-10,4.00469480062285e-09,NA,NA
"ENSG00000011198",1159.4037990956,1.04506769639105,0.177418174408663,2.0221372213295e-10,4.82577415923117e-09,"ABHD5","abhydrolase domain containing 5"
"ENSG00000161381",489.573707564817,-1.21262766890945,0.210901499134496,2.23140203224553e-10,5.29707759475278e-09,"PLXDC1","plexin domain containing 1"
"ENSG00000226950",220.817404767305,1.04992572455654,0.17945789982998,2.51020495231731e-10,5.92764145826741e-09,"DANCR","differentiation antagonizing non-protein coding RNA"
"ENSG00000134762",301.725855671709,1.16461063984779,0.201888287739789,2.51649185929924e-10,5.93469915022681e-09,"DSC3","desmocollin 3"
"ENSG00000079257",1731.79946850142,-1.00745052018776,0.171744869225659,2.61764491233636e-10,6.15711144478176e-09,"LXN","latexin"
"ENSG00000149403",45.0598704159493,-1.98822757873147,0.365956352738525,2.8930370681956e-10,6.769481014969e-09,"GRIK4","glutamate ionotropic receptor kainate type subunit 4"
"ENSG00000176293",145.132789273426,-1.06383047079337,0.182994882823317,2.96357892196546e-10,6.92553754829174e-09,"ZNF135","zinc finger protein 135"
"ENSG00000137872",288.772414254897,-1.25553805396999,0.222066931565518,3.14130086775832e-10,7.31236323602113e-09,"SEMA6D","semaphorin 6D"
"ENSG00000163251",54.2582578688149,2.18313452647173,0.399353712803939,3.28679869774777e-10,7.63131042158365e-09,"FZD5","frizzled class receptor 5"
"ENSG00000128045",124.216106526897,3.89960898582388,0.754889162718492,4.04700711257585e-10,9.33613410047306e-09,"RASL11B","RAS like family 11 member B"
"ENSG00000137880",101.962962445237,1.21471623819901,0.215292929944463,4.09715208251592e-10,9.42764124971759e-09,"GCHFR","GTP cyclohydrolase I feedback regulator"
"ENSG00000226121",506.828797993144,1.14312308366297,0.202139191772237,5.31019284683183e-10,1.20951405172015e-08,NA,NA
"ENSG00000254726",47.8952364349195,-1.90905702128163,0.36024933750684,5.51819468358549e-10,1.255302087692e-08,"MEX3A","mex-3 RNA binding family member A"
"ENSG00000135744",657.835595221266,-1.0670525497853,0.187406739327433,5.8065277084526e-10,1.31756191154976e-08,"AGT","angiotensinogen"
"ENSG00000025708",144.696532500223,1.13059199901124,0.20093304299204,6.58204590821831e-10,1.49165408151738e-08,"TYMP","thymidine phosphorylase"
"ENSG00000261468",33.1837611758353,2.24987451602568,0.42089966205535,6.98216605181745e-10,1.57439969845117e-08,NA,NA
"ENSG00000136383",68.7862408212199,2.50239319828498,0.464659410378655,7.77904746167481e-10,1.74533890305956e-08,"ALPK3","alpha kinase 3"
"ENSG00000215386",101.442150576676,-1.23738974896743,0.225238569052405,8.45568684700104e-10,1.8900823493781e-08,"MIR99AHG","mir-99a-let-7c cluster host gene"
"ENSG00000157368",52.0696653351768,-2.05793672031156,0.392888886257727,9.16834561068768e-10,2.03171442018121e-08,"IL34","interleukin 34"
"ENSG00000040731",72.2700084929553,-1.72359400076523,0.331845501180302,9.50288674238747e-10,2.10067498823735e-08,"CDH10","cadherin 10"
"ENSG00000070193",115.634967388118,-1.1528573712181,0.208562819755233,1.03707982966818e-09,2.27853656349807e-08,"FGF10","fibroblast growth factor 10"
"ENSG00000170873",1487.27186314088,1.66178975012845,0.321040512854568,1.112233624478e-09,2.43770180741255e-08,"MTSS1","MTSS I-BAR domain containing 1"
"ENSG00000165072",641.082658067824,2.41365146058063,0.457420995404684,1.23645378373911e-09,2.69355319426169e-08,"MAMDC2","MAM domain containing 2"
"ENSG00000134121",120.015972458562,1.27009895103,0.236681986966008,1.45628279112659e-09,3.1533516899557e-08,"CHL1","cell adhesion molecule L1 like"
"ENSG00000143494",18.9609226599384,-3.34708461840267,0.64801161070995,1.48035184035443e-09,3.20161670857423e-08,"VASH2","vasohibin 2"
"ENSG00000137959",102.244983985296,1.68304060685438,0.331553831252705,1.85719051722669e-09,3.9783674008306e-08,"IFI44L","interferon induced protein 44 like"
"ENSG00000169750",73.6747392520561,1.33077686089159,0.252658004303665,1.88077803980805e-09,4.01932542141402e-08,"RAC3","Rac family small GTPase 3"
"ENSG00000235750",113.61373540685,2.12156569139534,0.414976572367762,1.92354099626635e-09,4.10583590590946e-08,"KIAA0040","KIAA0040"
"ENSG00000105711",101.371500518373,-1.17367906181431,0.217506693608026,1.93769647590128e-09,4.13115051983029e-08,"SCN1B","sodium voltage-gated channel beta subunit 1"
"ENSG00000095637",44.3053870127779,1.70832235413582,0.338194055532365,2.06897897399589e-09,4.39023675213231e-08,"SORBS1","sorbin and SH3 domain containing 1"
"ENSG00000137331",136.253161853704,-1.18052672399294,0.219537259802871,2.07829903011198e-09,4.40481893378504e-08,"IER3","immediate early response 3"
"ENSG00000261685",48.4467108124499,2.04321763925266,0.408418527922878,3.03619606924167e-09,6.28691738434231e-08,NA,NA
"ENSG00000147655",151.372682040395,-1.21305818758374,0.230523901520796,3.31046169534331e-09,6.83124400756968e-08,"RSPO2","R-spondin 2"
"ENSG00000168481",21.0039706625221,3.84064540759866,0.81135856245164,3.3824435429862e-09,6.95585018428499e-08,"LGI3","leucine rich repeat LGI family member 3"
"ENSG00000124134",26.083748356193,-2.60415114117043,0.511984912778945,3.61378551026340e-09,7.38937005359995e-08,"KCNS1","potassium voltage-gated channel modifier subfamily S member 1"
"ENSG00000123689",42.1351059080251,-2.37901545751822,0.477307076120009,4.98511701748211e-09,9.99327007708326e-08,"G0S2","G0/G1 switch 2"
"ENSG00000187288",22.4448024418943,3.0742166017061,0.617024125048646,4.987193803057e-09,9.99327007708326e-08,"CIDEC","cell death inducing DFFA like effector c"
"ENSG00000166473",146.322221914289,-1.33429459473025,0.263781837074995,5.54786023493080e-09,1.10429421534673e-07,"PKD1L2","polycystin 1 like 2 (gene/pseudogene)"
"ENSG00000235109",71.4233338911647,-1.53786920638089,0.31335713576749,5.86397457792205e-09,1.16335566212932e-07,"ZSCAN31","zinc finger and SCAN domain containing 31"
"ENSG00000123610",322.731987785416,-2.28488211169217,0.464602869853861,6.18020606776444e-09,1.22339524734162e-07,"TNFAIP6","TNF alpha induced protein 6"
"ENSG00000269728",301.775258068101,1.00452370266653,0.190684880895926,6.99881116806945e-09,1.37485380085417e-07,NA,NA
"ENSG00000164761",7614.37672660506,-1.45556318269234,0.296867319505805,7.67152974955852e-09,1.49557428292043e-07,"TNFRSF11B","TNF receptor superfamily member 11b"
"ENSG00000131242",31.7093672302088,-1.95170988081027,0.407830581733662,8.20747352755733e-09,1.59487341959899e-07,"RAB11FIP4","RAB11 family interacting protein 4"
"ENSG00000204103",128.229713812865,-1.71944535655056,0.362867330506155,1.02310707842137e-08,1.96266404787998e-07,"MAFB","MAF bZIP transcription factor B"
"ENSG00000142871",5220.28645755339,1.54706547621019,0.32318299384811,1.05588122671516e-08,2.01907829899177e-07,"CCN1","cellular communication network factor 1"
"ENSG00000158813",81.9426268270544,1.32204536012633,0.268693794096892,1.17553767853086e-08,2.23128955564181e-07,"EDA","ectodysplasin A"
"ENSG00000175538",105.05642689408,-1.08301482416163,0.213898346195736,1.55626646660587e-08,2.91702695834437e-07,"KCNE3","potassium voltage-gated channel subfamily E regulatory subunit 3"
"ENSG00000138678",118.0698543624,1.06431537300956,0.210256005658465,1.66674040257108e-08,3.11436415408765e-07,"GPAT3","glycerol-3-phosphate acyltransferase 3"
"ENSG00000272341",64.565342574033,-1.32207677839135,0.273384233378072,1.78138820471167e-08,3.31481896128043e-07,NA,NA
"ENSG00000172738",50.8394476068506,-1.60286929026396,0.344880581971057,1.86447342646208e-08,3.46226365694105e-07,"TMEM217","transmembrane protein 217"
"ENSG00000196739",439.384701506224,-1.00541366679964,0.199057821581999,2.07942634284852e-08,3.82980528282664e-07,"COL27A1","collagen type XXVII alpha 1 chain"
"ENSG00000159167",924.324969178294,1.73900688847572,0.379902600710531,2.21463887691847e-08,4.0622030531367e-07,"STC1","stanniocalcin 1"
"ENSG00000169031",44.8713077081006,1.89745773283067,0.415334683816588,2.26623334162e-08,4.14416694604778e-07,"COL4A3","collagen type IV alpha 3 chain"
"ENSG00000028277",34.4574837048717,-1.84540108539448,0.404832708198681,2.35319006013584e-08,4.29881237990704e-07,"POU2F2","POU class 2 homeobox 2"
"ENSG00000235649",136.751971855613,-1.01074921936033,0.202142738740279,2.62803187324966e-08,4.75742510334552e-07,NA,NA
"ENSG00000162998",89.4043683130993,1.44364399414338,0.31030532747545,2.74606368019055e-08,4.96111143186232e-07,"FRZB","frizzled related protein"
"ENSG00000117600",39.28772884718,-2.09006901340864,0.460246782765554,2.90284423680031e-08,5.21295201566715e-07,"PLPPR4","phospholipid phosphatase related 4"
"ENSG00000264868",18.1834296019139,3.44660464639975,0.781434820145653,2.97816491310551e-08,5.33755970581877e-07,NA,NA
"ENSG00000100206",36.2986806626819,1.70255154400506,0.376679110880022,3.00089650154044e-08,5.37294842275807e-07,"DMC1","DNA meiotic recombinase 1"
"ENSG00000261490",64.2624622161011,1.26314650415827,0.264923799771174,3.16290316652162e-08,5.65176559864847e-07,NA,NA
"ENSG00000168843",69.2128783569842,-1.47978901508974,0.321953006729262,3.20677359227804e-08,5.72447262097728e-07,"FSTL5","follistatin like 5"
"ENSG00000155897",24.2886725181586,-3.26908648489278,0.734916314370097,3.50244406018123e-08,6.23989885335654e-07,"ADCY8","adenylate cyclase 8"
"ENSG00000163803",102.824745390425,1.25624236485533,0.265480073712525,3.85944410394895e-08,6.81519501535402e-07,"PLB1","phospholipase B1"
"ENSG00000148541",91.2060763280405,-1.28048013765122,0.272219191221006,3.98403093637564e-08,7.00768843295633e-07,"FAM13C","family with sequence similarity 13 member C"
"ENSG00000123358",180.641400278404,1.12193086984541,0.23279996126521,4.3908482593654e-08,7.66593864146212e-07,"NR4A1","nuclear receptor subfamily 4 group A member 1"
"ENSG00000108960",1723.1175228423,1.47980664237437,0.327807482524291,4.71609327362799e-08,8.17547036278055e-07,"MMD","monocyte to macrophage differentiation associated"
"ENSG00000241644",683.233676987157,1.0005018208824,0.205185337071881,4.86872657429629e-08,8.42383326710457e-07,"INMT","indolethylamine N-methyltransferase"
"ENSG00000109265",81.467114628972,-1.1415402012863,0.239758344739083,5.35116958494925e-08,9.19665191132539e-07,"CRACD","capping protein inhibiting regulator of actin dynamics"
"ENSG00000125965",244.336648201329,-1.15103740619937,0.242196366387097,5.37353319944534e-08,9.22627446477285e-07,"GDF5","growth differentiation factor 5"
"ENSG00000248869",58.0298141975753,-1.36828241434612,0.299951501818538,5.47073913817111e-08,9.38422116799342e-07,"LINC02511","long intergenic non-protein coding RNA 2511"
"ENSG00000054938",93.3812373991456,-1.32795381981925,0.291408036694477,6.50745311983751e-08,1.09845320298646e-06,"CHRDL2","chordin like 2"
"ENSG00000152495",69.1122789706758,-1.17318242784118,0.250806236211802,6.95908500300521e-08,1.16920425344609e-06,"CAMK4","calcium/calmodulin dependent protein kinase IV"
"ENSG00000213626",4674.62439177649,1.36327432652412,0.302492361430767,7.16481471777583e-08,1.2026462316386e-06,"LBH","LBH regulator of WNT signaling pathway"
"ENSG00000162817",646.070577309183,1.03214781455899,0.21660061910567,7.53187617308404e-08,1.25722244766674e-06,"C1orf115","chromosome 1 open reading frame 115"
"ENSG00000138356",4456.81245345477,1.36049640807161,0.303370657873051,8.00427918948595e-08,1.32966992135286e-06,"AOX1","aldehyde oxidase 1"
"ENSG00000186198",52.6273494217319,-1.42072611200291,0.32010110738837,8.01023782786761e-08,1.32966992135286e-06,"SLC51B","solute carrier family 51 beta subunit"
"ENSG00000140511",146.448873946327,1.30807324918881,0.288904657137477,8.03020449169932e-08,1.33175575689989e-06,"HAPLN3","hyaluronan and proteoglycan link protein 3"
"ENSG00000109625",41.4976447528978,-1.58024272589035,0.364740772152354,8.52359002827004e-08,1.40580640667911e-06,"CPZ","carboxypeptidase Z"
"ENSG00000206052",193.294554170146,-1.01261288480723,0.214112953380782,9.32281885184698e-08,1.52504365836486e-06,"DOK6","docking protein 6"
"ENSG00000188312",76.954887366423,-1.14735090834482,0.248595210326152,1.01787392030026e-07,1.66052795302655e-06,"CENPP","centromere protein P"
"ENSG00000111816",88.8407294923007,-1.03148546860491,0.219571107714557,1.02536552899448e-07,1.67123435948612e-06,"FRK","fyn related Src family tyrosine kinase"
"ENSG00000157168",57.8987092898248,-1.40638564131787,0.325078426663012,1.38174980469638e-07,2.20223259395099e-06,"NRG1","neuregulin 1"
"ENSG00000164530",108.790859498074,-1.36096380678936,0.312290538641021,1.40274892813355e-07,2.23174749892441e-06,"PI16","peptidase inhibitor 16"
"ENSG00000168811",36.0800634171715,-1.78903538977961,0.43056083503456,1.47151706953528e-07,2.33496279975466e-06,"IL12A","interleukin 12A"
"ENSG00000122877",17.0525886100554,-2.57482938568523,0.613175698159321,1.48549688304753e-07,2.35299567901032e-06,"EGR2","early growth response 2"
"ENSG00000109881",67.0435340737273,-1.17708066754274,0.261728550750433,1.53295259854142e-07,2.42389710528598e-06,"CCDC34","coiled-coil domain containing 34"
"ENSG00000139354",124.248595580077,-1.01359310919964,0.219986258391296,1.6027232405865e-07,2.5253416804828e-06,"GAS2L3","growth arrest specific 2 like 3"
"ENSG00000182985",120.628856641819,-1.11450256591511,0.24600777387301,1.66564261520661e-07,2.61760464786268e-06,"CADM1","cell adhesion molecule 1"
"ENSG00000143028",99.6466816954887,1.07981280373426,0.238460951938802,1.88370271049764e-07,2.94486069267546e-06,"SYPL2","synaptophysin like 2"
"ENSG00000181634",26.8284864165412,-2.29884251891152,0.560587288693406,2.05380268995768e-07,3.18587289681884e-06,"TNFSF15","TNF superfamily member 15"
"ENSG00000167191",2745.74723692657,1.50667796649159,0.362301780111442,2.14515115470701e-07,3.31329183500411e-06,"GPRC5B","G protein-coupled receptor class C group 5 member B"
"ENSG00000123685",42.3506475522259,1.60977391518816,0.392241565009344,2.19707514341397e-07,3.38477483994786e-06,"BATF3","basic leucine zipper ATF-like transcription factor 3"
"ENSG00000161267",64.1439788185784,1.26333918887751,0.291683897490926,2.25403437530079e-07,3.4665892777062e-06,"BDH1","3-hydroxybutyrate dehydrogenase 1"
"ENSG00000057657",212.553567505953,1.06751157355381,0.238964815470253,2.54115690147854e-07,3.88492585260874e-06,"PRDM1","PR/SET domain 1"
"ENSG00000260841",69.3426698658811,1.08926219607649,0.244791967194239,2.55976397767582e-07,3.91005034077239e-06,NA,NA
"ENSG00000153208",80.200109629099,-1.08810649710875,0.245131053074308,2.69018852699194e-07,4.10230952158415e-06,"MERTK","MER proto-oncogene, tyrosine kinase"
"ENSG00000178015",22.9769592996899,2.13487750059855,0.53229048599481,2.73943602203953e-07,4.16329491390028e-06,"GPR150","G protein-coupled receptor 150"
"ENSG00000254254",68.9071427298762,1.25283704451936,0.292683089804941,2.90117073524016e-07,4.37950219881807e-06,"LOC101929415","uncharacterized LOC101929415"
"ENSG00000130600",108.309685930849,-1.1535272678099,0.264742515604761,3.03905098810793e-07,4.56466473121987e-06,"H19","H19 imprinted maternally expressed transcript"
"ENSG00000006283",62.9602514242751,-1.26929522787695,0.298774426061514,3.12067696012389e-07,4.67555880270352e-06,"CACNA1G","calcium voltage-gated channel subunit alpha1 G"
"ENSG00000247311",17.5619513543582,2.24856484207241,0.566183829893077,3.27937135114344e-07,4.88267512175222e-06,NA,NA
"ENSG00000235513",28.1192964289322,-1.84015514095415,0.466428136239627,3.45145551957105e-07,5.12844678936099e-06,NA,NA
